ItemId|ItemIdCode
16881|2496
16317|2497
19646|2498
21431|2499
21831|2500
16226|2501
21358|2502
20298|2503
14889|2504
21021|2505
18007|2506
22086|2507
17574|2508
20696|2509
15971|2510
15267|2511
17146|2512
20866|2513
21816|2514
18122|2515
18645|2516
20443|2517
21543|2518
17952|2519
21627|2520
18311|2521
15161|2522
15072|2523
22271|2524
17973|2525
15754|2526
15589|2527
21465|2528
15140|2529
18526|2530
15323|2531
19946|2532
18968|2533
18914|2534
21132|2535
21484|2536
16882|2537
17239|2538
16971|2539
16505|2540
20869|2541
20591|2542
18929|2543
16942|2544
20411|2545
21553|2546
17175|2547
17560|2548
19589|2549
20370|2550
17303|2551
4963|2552
15251|2553
19301|2554
21804|2555
19224|2556
13132|2557
17160|2558
16868|2559
20469|2560
17860|2561
18018|2562
18009|2563
9733|2564
20896|2565
17442|2566
20552|2567
21561|2568
17431|2569
22149|2570
22272|2571
15798|2572
17716|2573
17552|2574
16022|2575
15802|2576
16856|2577
20632|2578
15246|2579
16814|2580
16885|2581
20667|2582
20601|2583
16082|2584
22173|2585
21568|2586
17237|2587
21729|2588
21895|2589
18386|2590
15466|2591
21027|2592
19448|2593
21254|2594
18625|2595
15984|2596
15566|2597
20499|2598
16365|2599
19977|2600
18837|2601
8775|2602
15450|2603
19238|2604
19379|2605
20289|2606
20819|2607
17477|2608
15644|2609
5445|2610
18979|2611
18399|2612
9889|2613
18393|2614
16700|2615
5186|2616
21564|2617
15179|2618
12282|2619
20959|2620
20658|2621
17177|2622
15064|2623
20686|2624
21874|2625
16058|2626
18206|2627
17005|2628
21393|2629
18428|2630
21058|2631
15529|2632
21602|2633
22213|2634
21292|2635
15382|2636
15676|2637
19933|2638
16150|2639
16006|2640
18335|2641
11885|2642
15175|2643
18194|2644
18632|2645
20292|2646
16746|2647
18059|2648
18131|2649
20498|2650
20491|2651
6404|2652
17459|2653
22141|2654
15430|2655
16037|2656
18101|2657
21421|2658
21983|2659
20350|2660
15164|2661
21728|2662
9607|2663
18071|2664
16748|2665
22256|2666
18133|2667
14827|2668
17648|2669
15722|2670
6260|2671
22133|2672
21472|2673
13235|2674
20904|2675
21979|2676
15956|2677
21814|2678
19098|2679
15525|2680
21148|2681
5701|2682
15786|2683
21277|2684
18778|2685
16756|2686
17140|2687
16286|2688
19369|2689
19764|2690
16958|2691
21098|2692
19777|2693
17914|2694
19193|2695
16906|2696
16779|2697
14566|2698
21114|2699
15642|2700
15958|2701
17069|2702
17178|2703
20932|2704
21394|2705
17703|2706
20523|2707
17626|2708
16230|2709
22224|2710
17892|2711
21328|2712
17904|2713
12820|2714
18973|2715
18329|2716
16899|2717
19859|2718
20444|2719
19096|2720
21239|2721
21794|2722
18121|2723
16126|2724
21687|2725
21503|2726
18017|2727
14901|2728
21913|2729
16213|2730
16838|2731
18273|2732
19236|2733
16335|2734
6470|2735
20615|2736
19812|2737
5122|2738
22013|2739
20093|2740
21496|2741
18062|2742
22154|2743
15942|2744
18089|2745
20006|2746
16192|2747
20815|2748
17253|2749
18644|2750
15685|2751
21603|2752
16067|2753
19638|2754
15875|2755
22053|2756
16673|2757
18982|2758
15759|2759
16646|2760
22146|2761
21352|2762
15495|2763
21122|2764
15773|2765
18709|2766
18986|2767
18241|2768
21082|2769
21963|2770
22209|2771
16108|2772
17078|2773
17092|2774
21515|2775
15784|2776
16152|2777
18098|2778
5978|2779
17322|2780
16485|2781
19889|2782
18739|2783
20925|2784
21221|2785
15274|2786
18985|2787
15505|2788
15613|2789
21384|2790
18827|2791
19949|2792
21643|2793
19099|2794
18409|2795
20808|2796
18050|2797
6768|2798
19952|2799
5703|2800
15317|2801
21150|2802
18505|2803
15427|2804
16099|2805
21764|2806
15756|2807
22028|2808
17661|2809
19843|2810
18377|2811
15955|2812
21155|2813
16750|2814
16867|2815
15830|2816
18602|2817
16604|2818
18553|2819
15835|2820
21645|2821
20943|2822
19514|2823
15304|2824
17420|2825
15149|2826
17634|2827
20392|2828
16851|2829
22150|2830
17646|2831
18764|2832
20471|2833
22240|2834
20668|2835
20692|2836
19232|2837
20053|2838
7448|2839
17548|2840
10565|2841
20960|2842
18383|2843
18103|2844
20178|2845
21323|2846
15507|2847
20930|2848
21575|2849
20164|2850
17624|2851
17676|2852
17714|2853
16983|2854
18441|2855
17072|2856
13989|2857
18013|2858
21003|2859
20751|2860
18900|2861
10663|2862
20253|2863
19447|2864
11996|2865
18877|2866
19870|2867
21646|2868
19956|2869
19117|2870
21958|2871
19268|2872
15435|2873
21697|2874
20299|2875
20996|2876
17543|2877
21378|2878
20430|2879
17553|2880
19828|2881
20903|2882
19085|2883
17827|2884
19576|2885
20105|2886
21064|2887
21681|2888
18433|2889
15791|2890
15056|2891
17492|2892
21666|2893
21964|2894
22004|2895
16732|2896
18066|2897
19113|2898
20953|2899
18934|2900
20794|2901
16639|2902
20237|2903
20651|2904
19518|2905
21641|2906
21890|2907
20380|2908
16486|2909
21099|2910
19888|2911
17650|2912
18932|2913
18873|2914
19432|2915
17557|2916
19801|2917
16000|2918
20404|2919
19457|2920
18034|2921
13244|2922
15432|2923
18748|2924
19016|2925
16079|2926
15930|2927
18060|2928
18382|2929
6675|2930
21183|2931
20915|2932
17997|2933
19667|2934
21552|2935
16614|2936
21110|2937
16258|2938
22187|2939
15273|2940
17959|2941
18284|2942
8694|2943
15897|2944
7124|2945
16719|2946
17476|2947
18222|2948
16020|2949
18716|2950
19969|2951
20648|2952
21669|2953
19205|2954
16425|2955
17246|2956
20664|2957
21757|2958
19617|2959
19474|2960
20388|2961
19041|2962
16300|2963
18196|2964
17745|2965
16343|2966
16021|2967
17830|2968
16496|2969
16056|2970
21065|2971
16647|2972
20278|2973
18250|2974
17969|2975
18045|2976
18251|2977
17070|2978
18674|2979
19884|2980
19367|2981
18153|2982
21089|2983
20811|2984
20717|2985
19720|2986
17176|2987
20360|2988
21123|2989
22118|2990
15701|2991
18773|2992
21222|2993
20263|2994
15405|2995
16040|2996
20472|2997
14989|2998
18006|2999
18475|3000
18524|3001
21779|3002
19539|3003
15783|3004
20028|3005
20830|3006
15023|3007
17858|3008
15729|3009
15338|3010
18857|3011
15992|3012
17352|3013
15036|3014
16976|3015
19750|3016
17637|3017
19754|3018
19417|3019
16143|3020
20832|3021
21640|3022
18477|3023
17977|3024
21468|3025
19610|3026
16793|3027
20437|3028
18792|3029
17151|3030
19696|3031
20344|3032
20461|3033
14930|3034
21684|3035
21843|3036
17408|3037
16860|3038
19769|3039
21390|3040
21954|3041
17687|3042
15415|3043
14947|3044
15500|3045
17395|3046
19719|3047
17319|3048
21241|3049
21878|3050
16524|3051
21452|3052
15481|3053
16595|3054
18225|3055
19568|3056
18731|3057
19838|3058
16773|3059
18069|3060
16652|3061
20848|3062
16423|3063
19095|3064
20389|3065
15675|3066
16880|3067
17019|3068
20073|3069
18033|3070
9047|3071
15856|3072
19136|3073
20743|3074
6621|3075
18752|3076
21793|3077
16105|3078
20895|3079
11938|3080
18112|3081
19609|3082
15934|3083
20068|3084
15182|3085
17153|3086
18240|3087
18502|3088
19911|3089
17447|3090
18516|3091
22005|3092
22024|3093
20064|3094
19498|3095
15490|3096
18718|3097
19076|3098
16552|3099
18950|3100
14116|3101
21025|3102
15015|3103
18235|3104
21743|3105
19958|3106
14967|3107
19832|3108
8429|3109
18847|3110
13510|3111
14654|3112
16167|3113
18485|3114
19981|3115
16386|3116
8689|3117
16469|3118
21663|3119
20352|3120
19045|3121
17929|3122
19336|3123
20294|3124
20107|3125
21942|3126
19701|3127
21706|3128
16468|3129
21711|3130
18870|3131
20191|3132
21512|3133
19320|3134
15000|3135
19665|3136
20390|3137
21141|3138
11691|3139
21296|3140
16234|3141
20096|3142
21592|3143
20106|3144
20849|3145
21672|3146
16141|3147
16070|3148
9855|3149
21715|3150
15625|3151
17374|3152
14892|3153
15573|3154
19341|3155
18492|3156
20682|3157
22056|3158
18830|3159
21066|3160
12091|3161
18918|3162
14857|3163
19655|3164
19836|3165
20493|3166
17105|3167
16467|3168
20305|3169
18710|3170
19650|3171
18000|3172
19868|3173
21938|3174
15459|3175
20236|3176
20147|3177
21303|3178
19741|3179
21447|3180
20500|3181
19671|3182
15679|3183
22218|3184
14405|3185
19182|3186
18039|3187
20023|3188
20395|3189
7232|3190
18491|3191
19122|3192
16961|3193
19955|3194
15604|3195
21802|3196
21860|3197
18532|3198
19228|3199
15187|3200
16875|3201
15193|3202
16919|3203
19264|3204
15034|3205
11879|3206
17902|3207
12468|3208
21751|3209
15646|3210
13457|3211
17874|3212
21367|3213
19047|3214
22026|3215
18720|3216
7924|3217
5556|3218
19774|3219
18073|3220
15936|3221
17285|3222
18801|3223
20789|3224
17271|3225
10892|3226
15576|3227
17776|3228
8354|3229
18769|3230
5408|3231
15880|3232
16570|3233
18105|3234
19855|3235
7053|3236
8105|3237
15049|3238
15281|3239
17039|3240
14322|3241
22101|3242
21534|3243
7525|3244
19931|3245
11078|3246
17152|3247
21841|3248
19111|3249
8383|3250
10244|3251
10014|3252
21950|3253
21231|3254
21721|3255
17743|3256
18871|3257
21791|3258
15530|3259
21617|3260
21481|3261
17528|3262
17931|3263
15636|3264
16740|3265
18489|3266
17229|3267
19967|3268
15014|3269
18538|3270
21191|3271
15664|3272
14869|3273
19476|3274
16149|3275
16117|3276
15965|3277
18219|3278
20562|3279
15122|3280
22134|3281
15248|3282
18202|3283
19763|3284
18519|3285
18592|3286
17287|3287
14962|3288
18737|3289
7735|3290
21741|3291
16879|3292
17590|3293
21154|3294
15969|3295
15129|3296
16663|3297
20610|3298
16164|3299
21504|3300
17606|3301
22051|3302
16199|3303
21717|3304
16795|3305
20917|3306
18437|3307
15024|3308
20745|3309
20324|3310
22067|3311
15916|3312
19661|3313
19516|3314
17876|3315
22230|3316
16926|3317
21398|3318
21599|3319
15492|3320
17888|3321
17014|3322
15952|3323
22012|3324
18679|3325
18683|3326
18102|3327
18070|3328
16613|3329
20660|3330
17111|3331
15403|3332
20460|3333
20229|3334
21524|3335
18850|3336
17980|3337
17404|3338
21051|3339
17913|3340
20406|3341
21723|3342
19813|3343
20718|3344
15198|3345
14908|3346
8199|3347
4990|3348
22078|3349
21286|3350
19365|3351
19515|3352
22001|3353
21997|3354
14981|3355
18271|3356
16033|3357
18533|3358
6177|3359
17807|3360
7134|3361
14944|3362
21725|3363
21207|3364
20747|3365
20868|3366
15904|3367
17228|3368
15580|3369
19694|3370
15558|3371
15704|3372
17331|3373
18772|3374
19876|3375
21057|3376
21653|3377
21796|3378
20730|3379
20687|3380
19924|3381
16762|3382
17541|3383
19116|3384
21596|3385
21072|3386
21992|3387
19909|3388
20374|3389
19243|3390
19387|3391
16987|3392
15222|3393
20620|3394
21906|3395
18657|3396
19784|3397
22249|3398
21500|3399
20045|3400
21545|3401
17868|3402
14943|3403
21188|3404
20340|3405
18897|3406
18922|3407
16980|3408
19827|3409
15416|3410
18180|3411
17711|3412
17163|3413
6748|3414
16698|3415
15336|3416
21758|3417
18935|3418
21912|3419
18029|3420
21318|3421
20070|3422
16107|3423
19588|3424
18195|3425
15208|3426
15257|3427
19882|3428
16540|3429
19506|3430
14880|3431
15400|3432
18390|3433
14949|3434
16426|3435
16530|3436
21433|3437
20722|3438
18461|3439
19351|3440
20051|3441
15925|3442
16295|3443
20705|3444
19723|3445
11998|3446
15101|3447
21494|3448
15639|3449
18501|3450
18440|3451
18511|3452
15038|3453
17996|3454
22174|3455
18151|3456
21783|3457
14915|3458
21952|3459
15085|3460
17198|3461
15006|3462
14899|3463
21775|3464
18550|3465
21631|3466
8054|3467
15420|3468
20021|3469
20886|3470
21755|3471
16627|3472
21828|3473
15833|3474
17941|3475
22171|3476
21965|3477
19896|3478
19950|3479
16571|3480
16575|3481
16487|3482
16857|3483
15944|3484
16030|3485
18707|3486
17615|3487
20995|3488
19640|3489
15671|3490
19865|3491
18295|3492
18256|3493
16809|3494
15079|3495
16811|3496
17297|3497
16354|3498
21266|3499
18676|3500
18459|3501
16772|3502
16522|3503
17908|3504
21427|3505
21234|3506
18655|3507
19497|3508
15705|3509
20701|3510
16176|3511
18425|3512
19835|3513
15979|3514
18149|3515
18413|3516
16957|3517
17138|3518
15824|3519
17469|3520
19060|3521
15434|3522
16144|3523
20452|3524
17844|3525
15098|3526
16478|3527
22260|3528
16357|3529
22057|3530
15564|3531
20032|3532
20451|3533
16193|3534
9808|3535
19852|3536
17244|3537
16654|3538
21258|3539
15075|3540
20503|3541
18627|3542
20052|3543
18791|3544
21326|3545
20484|3546
15506|3547
22211|3548
17400|3549
18357|3550
18556|3551
22238|3552
18234|3553
16369|3554
17806|3555
17313|3556
21562|3557
17564|3558
20596|3559
15070|3560
20980|3561
19375|3562
21782|3563
20314|3564
17214|3565
20666|3566
15697|3567
13103|3568
17424|3569
18410|3570
19567|3571
22077|3572
18617|3573
21456|3574
21324|3575
15808|3576
21767|3577
15243|3578
18019|3579
16931|3580
15761|3581
18170|3582
15817|3583
18869|3584
16252|3585
15938|3586
9795|3587
18358|3588
19691|3589
15725|3590
19992|3591
18438|3592
20284|3593
22217|3594
16634|3595
19195|3596
21572|3597
18176|3598
19716|3599
20110|3600
17259|3601
19477|3602
21732|3603
19783|3604
7993|3605
18314|3606
16293|3607
8636|3608
18306|3609
17627|3610
21805|3611
20928|3612
15767|3613
15423|3614
15295|3615
18534|3616
14878|3617
18618|3618
21424|3619
22054|3620
16048|3621
19029|3622
16738|3623
18012|3624
20833|3625
15658|3626
21924|3627
12018|3628
20842|3629
20279|3630
22059|3631
21489|3632
15837|3633
13584|3634
16803|3635
15394|3636
19299|3637
11536|3638
19239|3639
20038|3640
15878|3641
16659|3642
15025|3643
17235|3644
21845|3645
19806|3646
21244|3647
17485|3648
16563|3649
15220|3650
20890|3651
15371|3652
16648|3653
21350|3654
16267|3655
19706|3656
10503|3657
22084|3658
20582|3659
16172|3660
21866|3661
22016|3662
15148|3663
18124|3664
20025|3665
17194|3666
18173|3667
16287|3668
18450|3669
5343|3670
15238|3671
21700|3672
19976|3673
17550|3674
15514|3675
15309|3676
18230|3677
17088|3678
18275|3679
20143|3680
22102|3681
20907|3682
17946|3683
18643|3684
17736|3685
18733|3686
20712|3687
21915|3688
17516|3689
14481|3690
22022|3691
10184|3692
21705|3693
18980|3694
18272|3695
20538|3696
20227|3697
10317|3698
19253|3699
20828|3700
19408|3701
21401|3702
20748|3703
20088|3704
15351|3705
19209|3706
21820|3707
18216|3708
18125|3709
16586|3710
18132|3711
22062|3712
21934|3713
18422|3714
14232|3715
17598|3716
19903|3717
20516|3718
15398|3719
16907|3720
18671|3721
20114|3722
19348|3723
17569|3724
18605|3725
10220|3726
20847|3727
16531|3728
19215|3729
16344|3730
20799|3731
19211|3732
22182|3733
20671|3734
19262|3735
16361|3736
15750|3737
21737|3738
16877|3739
14995|3740
15042|3741
19533|3742
22198|3743
20270|3744
19104|3745
18213|3746
18910|3747
17318|3748
15661|3749
21067|3750
16744|3751
18047|3752
17513|3753
12925|3754
22031|3755
19491|3756
15627|3757
19980|3758
17526|3759
15308|3760
18210|3761
20483|3762
21361|3763
5517|3764
20197|3765
20317|3766
17347|3767
18063|3768
15503|3769
20580|3770
16318|3771
19436|3772
21400|3773
17478|3774
18843|3775
16500|3776
20341|3777
17923|3778
5857|3779
21593|3780
17591|3781
21519|3782
16055|3783
20726|3784
18953|3785
21118|3786
20207|3787
20167|3788
19894|3789
21506|3790
15021|3791
19435|3792
18348|3793
22220|3794
20861|3795
19326|3796
15575|3797
22099|3798
19437|3799
20583|3800
16702|3801
11080|3802
7250|3803
17919|3804
14969|3805
7781|3806
15321|3807
19286|3808
21152|3809
22222|3810
19372|3811
20100|3812
17525|3813
15159|3814
21373|3815
16068|3816
16850|3817
18585|3818
18695|3819
18541|3820
6092|3821
21119|3822
20758|3823
18116|3824
16592|3825
17216|3826
12569|3827
14904|3828
19891|3829
21638|3830
8445|3831
16843|3832
17355|3833
15739|3834
21233|3835
20117|3836
20617|3837
20013|3838
15269|3839
22113|3840
14914|3841
22144|3842
6472|3843
16910|3844
20218|3845
17324|3846
17821|3847
22191|3848
21817|3849
19152|3850
20226|3851
16301|3852
17090|3853
16829|3854
16922|3855
17311|3856
17437|3857
21740|3858
15586|3859
15820|3860
5245|3861
18595|3862
21859|3863
15914|3864
18840|3865
15561|3866
16383|3867
21145|3868
15731|3869
21498|3870
17555|3871
16019|3872
15838|3873
21529|3874
18339|3875
14447|3876
20429|3877
21425|3878
14928|3879
17748|3880
16130|3881
16507|3882
20020|3883
18912|3884
22156|3885
16069|3886
15453|3887
18567|3888
16339|3889
19389|3890
17231|3891
15632|3892
10097|3893
17893|3894
19581|3895
15997|3896
21195|3897
20465|3898
9568|3899
17115|3900
17390|3901
15089|3902
19462|3903
21213|3904
16173|3905
11612|3906
5059|3907
18878|3908
19755|3909
21842|3910
22045|3911
22107|3912
15836|3913
15108|3914
6076|3915
15254|3916
20082|3917
19370|3918
17630|3919
20681|3920
15411|3921
17673|3922
19508|3923
20809|3924
15806|3925
20781|3926
18539|3927
16520|3928
20201|3929
18165|3930
17488|3931
17863|3932
20563|3933
21105|3934
21807|3935
9706|3936
18123|3937
18687|3938
18015|3939
16783|3940
16342|3941
22112|3942
21969|3943
19212|3944
21406|3945
21094|3946
15127|3947
15153|3948
21910|3949
19002|3950
20602|3951
16891|3952
19059|3953
19218|3954
17886|3955
20673|3956
21418|3957
7291|3958
5754|3959
21547|3960
21836|3961
16466|3962
17599|3963
16039|3964
17098|3965
15572|3966
10964|3967
18226|3968
21620|3969
17284|3970
16134|3971
20623|3972
15494|3973
19663|3974
5927|3975
18139|3976
17734|3977
19521|3978
15900|3979
22060|3980
18205|3981
17738|3982
15348|3983
17831|3984
16775|3985
16215|3986
17764|3987
12189|3988
18212|3989
17067|3990
17407|3991
18905|3992
16631|3993
19698|3994
10891|3995
19167|3996
15752|3997
9245|3998
16923|3999
7805|4000
17812|4001
17343|4002
20908|4003
15329|4004
18747|4005
15303|4006
20653|4007
17962|4008
17585|4009
18191|4010
15177|4011
18924|4012
16962|4013
17053|4014
17101|4015
21749|4016
21600|4017
14310|4018
20678|4019
22068|4020
7185|4021
8960|4022
19081|4023
9737|4024
11947|4025
20778|4026
16813|4027
21100|4028
18537|4029
20709|4030
18049|4031
7076|4032
18128|4033
19466|4034
19307|4035
15818|4036
11016|4037
21276|4038
18087|4039
13204|4040
20921|4041
17221|4042
18325|4043
16712|4044
18967|4045
20274|4046
20085|4047
18162|4048
20841|4049
17142|4050
15518|4051
20782|4052
20367|4053
19959|4054
15386|4055
15545|4056
18831|4057
4950|4058
17722|4059
19194|4060
16482|4061
21726|4062
16455|4063
14977|4064
16767|4065
17016|4066
17487|4067
18901|4068
18876|4069
19666|4070
18795|4071
21852|4072
15857|4073
16414|4074
19569|4075
20537|4076
21556|4077
20309|4078
17191|4079
17535|4080
18405|4081
21438|4082
19173|4083
19393|4084
22058|4085
20124|4086
5182|4087
15181|4088
20860|4089
22018|4090
19871|4091
16256|4092
20281|4093
21379|4094
20448|4095
11601|4096
21340|4097
20565|4098
5557|4099
17657|4100
17167|4101
18319|4102
21651|4103
17800|4104
20189|4105
18355|4106
15603|4107
18204|4108
21252|4109
17577|4110
22081|4111
20077|4112
18904|4113
21203|4114
19459|4115
21883|4116
20149|4117
12893|4118
20787|4119
21699|4120
16395|4121
19176|4122
21420|4123
18496|4124
16574|4125
20175|4126
18037|4127
18580|4128
16883|4129
16516|4130
17341|4131
8801|4132
19143|4133
7952|4134
18760|4135
17219|4136
22072|4137
16718|4138
18959|4139
19439|4140
16459|4141
16196|4142
17834|4143
19695|4144
22197|4145
18817|4146
20422|4147
18262|4148
22268|4149
18429|4150
16502|4151
18182|4152
16598|4153
16952|4154
21413|4155
19138|4156
20057|4157
14954|4158
21375|4159
21789|4160
15302|4161
20856|4162
18654|4163
19619|4164
17507|4165
15319|4166
15197|4167
20899|4168
18179|4169
20132|4170
18252|4171
20078|4172
16271|4173
22207|4174
12541|4175
21429|4176
16061|4177
15809|4178
17502|4179
19895|4180
18572|4181
15788|4182
18035|4183
16498|4184
16669|4185
16278|4186
21590|4187
16676|4188
17932|4189
17501|4190
20485|4191
22037|4192
20635|4193
15461|4194
21844|4195
20268|4196
15828|4197
18712|4198
15322|4199
20480|4200
16151|4201
15330|4202
15209|4203
21985|4204
20587|4205
19191|4206
20417|4207
21974|4208
18051|4209
19007|4210
14973|4211
16799|4212
17205|4213
21341|4214
21004|4215
15631|4216
19051|4217
10861|4218
15911|4219
19087|4220
19684|4221
17930|4222
15131|4223
19552|4224
19428|4225
16409|4226
21182|4227
20972|4228
21147|4229
17024|4230
15404|4231
20988|4232
16842|4233
8063|4234
14960|4235
22000|4236
21376|4237
15869|4238
21739|4239
21855|4240
20024|4241
20361|4242
15924|4243
11674|4244
21458|4245
20846|4246
20555|4247
17120|4248
14993|4249
19169|4250
16057|4251
19309|4252
21786|4253
15408|4254
15943|4255
15647|4256
19405|4257
16443|4258
20881|4259
19472|4260
21879|4261
5453|4262
19101|4263
16804|4264
15744|4265
16988|4266
16801|4267
8177|4268
21291|4269
18925|4270
19057|4271
16294|4272
15947|4273
21052|4274
19042|4275
16158|4276
20783|4277
16708|4278
15090|4279
19291|4280
20357|4281
19875|4282
15264|4283
17613|4284
21459|4285
22186|4286
21947|4287
20474|4288
21446|4289
14879|4290
19605|4291
20043|4292
15567|4293
15826|4294
19748|4295
21657|4296
17399|4297
15053|4298
16190|4299
21522|4300
18821|4301
17733|4302
17840|4303
16920|4304
15228|4305
18040|4306
17948|4307
21214|4308
19637|4309
18740|4310
20205|4311
15065|4312
14927|4313
15577|4314
21360|4315
19130|4316
15307|4317
18762|4318
22165|4319
14979|4320
19178|4321
19024|4322
21457|4323
16645|4324
16363|4325
15659|4326
13360|4327
17074|4328
22214|4329
15610|4330
18484|4331
17463|4332
6545|4333
13981|4334
17027|4335
20634|4336
15107|4337
20530|4338
22201|4339
20495|4340
19912|4341
20968|4342
20313|4343
20897|4344
17762|4345
7020|4346
19159|4347
6431|4348
18315|4349
22215|4350
18269|4351
18464|4352
15498|4353
18562|4354
21151|4355
19787|4356
22257|4357
14998|4358
22116|4359
20569|4360
20631|4361
10358|4362
19214|4363
15093|4364
16236|4365
17015|4366
21551|4367
22142|4368
20567|4369
20644|4370
15749|4371
21205|4372
20435|4373
16153|4374
18750|4375
20365|4376
19032|4377
19899|4378
20332|4379
18280|4380
22250|4381
17735|4382
15167|4383
16678|4384
18797|4385
15699|4386
21454|4387
21557|4388
21923|4389
21819|4390
22167|4391
17504|4392
16353|4393
18920|4394
18452|4395
21876|4396
21539|4397
20040|4398
14886|4399
17898|4400
18138|4401
19364|4402
20986|4403
22089|4404
9148|4405
22181|4406
21625|4407
21977|4408
21442|4409
17298|4410
16519|4411
5942|4412
14661|4413
15099|4414
20505|4415
21611|4416
17267|4417
19429|4418
22200|4419
17682|4420
15374|4421
20892|4422
16796|4423
17889|4424
18375|4425
21235|4426
18721|4427
15873|4428
16446|4429
17641|4430
16830|4431
15832|4432
15171|4433
19354|4434
20336|4435
15850|4436
18021|4437
19940|4438
22011|4439
20174|4440
19964|4441
20102|4442
21528|4443
15474|4444
21673|4445
4680|4446
19641|4447
15860|4448
20179|4449
18255|4450
6854|4451
16435|4452
15859|4453
15502|4454
21084|4455
15766|4456
15485|4457
16060|4458
19733|4459
18889|4460
16009|4461
21919|4462
14926|4463
16370|4464
16660|4465
22131|4466
15920|4467
16483|4468
16886|4469
21383|4470
17708|4471
21157|4472
14976|4473
20067|4474
18786|4475
20867|4476
17429|4477
15853|4478
15891|4479
19810|4480
18787|4481
21211|4482
19220|4483
14882|4484
20144|4485
16310|4486
20535|4487
16578|4488
21411|4489
19146|4490
19643|4491
15244|4492
21632|4493
21165|4494
16695|4495
21926|4496
18282|4497
15733|4498
18970|4499
15210|4500
6134|4501
4749|4502
15301|4503
18586|4504
19999|4505
15915|4506
20981|4507
16235|4508
8316|4509
19785|4510
20391|4511
21389|4512
16289|4513
19712|4514
21812|4515
21177|4516
18398|4517
17537|4518
16404|4519
5471|4520
21875|4521
16735|4522
13145|4523
17754|4524
16580|4525
20004|4526
21652|4527
16362|4528
21430|4529
16800|4530
15623|4531
12635|4532
19440|4533
21707|4534
19084|4535
19780|4536
18940|4537
21833|4538
21391|4539
19507|4540
16978|4541
19342|4542
19805|4543
22034|4544
15967|4545
16939|4546
20058|4547
20394|4548
15333|4549
4739|4550
17283|4551
21854|4552
18189|4553
20320|4554
19078|4555
15277|4556
16159|4557
16261|4558
20193|4559
18699|4560
20944|4561
15407|4562
17165|4563
21576|4564
21077|4565
16670|4566
20824|4567
19984|4568
19034|4569
18160|4570
19192|4571
15710|4572
17240|4573
19360|4574
21612|4575
7912|4576
21865|4577
16249|4578
19821|4579
20228|4580
19873|4581
18465|4582
21808|4583
18228|4584
20801|4585
20219|4586
18488|4587
17505|4588
21278|4589
22061|4590
19590|4591
20464|4592
21903|4593
19628|4594
18048|4595
18432|4596
15511|4597
19970|4598
21691|4599
15327|4600
18364|4601
16408|4602
16826|4603
19121|4604
15690|4605
17179|4606
21044|4607
15337|4608
15723|4609
16731|4610
20415|4611
17957|4612
18864|4613
18369|4614
18025|4615
17491|4616
15599|4617
21613|4618
22254|4619
21092|4620
21321|4621
16424|4622
19314|4623
16940|4624
21293|4625
21710|4626
16075|4627
9241|4628
17633|4629
15027|4630
20777|4631
21823|4632
21171|4633
7629|4634
16388|4635
15259|4636
20439|4637
19562|4638
16402|4639
17251|4640
21048|4641
17314|4642
16884|4643
6946|4644
21703|4645
21168|4646
20823|4647
5067|4648
21083|4649
18055|4650
6845|4651
15172|4652
19128|4653
18337|4654
21371|4655
22049|4656
18675|4657
16836|4658
15691|4659
20780|4660
16623|4661
16835|4662
22189|4663
19500|4664
18948|4665
20965|4666
19097|4667
18919|4668
20514|4669
19917|4670
21368|4671
21018|4672
19938|4673
22206|4674
17875|4675
15465|4676
16550|4677
21499|4678
21905|4679
19517|4680
16916|4681
20700|4682
18677|4683
16389|4684
15864|4685
20496|4686
18004|4687
21330|4688
17851|4689
17665|4690
15460|4691
17571|4692
17808|4693
18379|4694
21079|4695
20647|4696
20168|4697
18783|4698
15918|4699
18756|4700
21537|4701
18171|4702
18813|4703
12169|4704
18548|4705
18350|4706
20234|4707
6319|4708
16898|4709
15493|4710
17819|4711
15320|4712
11073|4713
18072|4714
19259|4715
20976|4716
17346|4717
21667|4718
16400|4719
20665|4720
20079|4721
16810|4722
15080|4723
17611|4724
15480|4725
17013|4726
21849|4727
18478|4728
17184|4729
20806|4730
19932|4731
17925|4732
11382|4733
17433|4734
17197|4735
18378|4736
15376|4737
14942|4738
16539|4739
15286|4740
15770|4741
21062|4742
19069|4743
17727|4744
22128|4745
17193|4746
21734|4747
16127|4748
19052|4749
20055|4750
20875|4751
16548|4752
16824|4753
20791|4754
14997|4755
15183|4756
21434|4757
21945|4758
16345|4759
20742|4760
18529|4761
19155|4762
20513|4763
15346|4764
21674|4765
22228|4766
15660|4767
19778|4768
18745|4769
18259|4770
19185|4771
7193|4772
15743|4773
22170|4774
20156|4775
13844|4776
17809|4777
18305|4778
15898|4779
15799|4780
15902|4781
19475|4782
15538|4783
15445|4784
13537|4785
17357|4786
10817|4787
18278|4788
21453|4789
21909|4790
19010|4791
20108|4792
21210|4793
17135|4794
19804|4795
20894|4796
17593|4797
20209|4798
22046|4799
7401|4800
16059|4801
19971|4802
22241|4803
17472|4804
15114|4805
21527|4806
20770|4807
20447|4808
16590|4809
22064|4810
17991|4811
9609|4812
14568|4813
18833|4814
6611|4815
21532|4816
10518|4817
5991|4818
20126|4819
5398|4820
10946|4821
19685|4822
15060|4823
7974|4824
20338|4825
22183|4826
